Register,UE.Id,Latency,RRU.PrbTotDl,RRU.PrbTotUl,DRB.PdcpSduVolumeDL,DRB.PdcpSduVolumeUL,DRB.RlcSduDelayDl,DRB.UEThpDl,DRB.UEThpUl,Unnamed: 10,source_file,sheet_name,Iteration,Total time (sec),Time (sec),Bandwidth (kbps),Iperf bw (kbps)
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,26460.0,6300.0,633.798,637.078589891657
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,26520.0,6360.0,1126.864,1135.15821471604
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,26580.0,6420.0,1171.14,1181.49002165857
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,26640.0,6480.0,1573.266,1575.3184536636
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,26700.0,6540.0,1672.083,1679.57082789618
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,26760.0,6600.0,1670.151,1679.5691484362
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,26820.0,6660.0,1811.953,1818.57342987391
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,26880.0,6720.0,1851.042,1853.3213874312
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,26940.0,6780.0,2038.802,2038.65352617432
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,27000.0,6840.0,1517.421,1517.40536865103
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,27060.0,6900.0,1457.295,1459.48621442363
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,27120.0,6960.0,1997.123,2003.9057539375
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,27180.0,7020.0,2342.117,2339.88844379291
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,27240.0,7080.0,1968.488,1969.15397414565
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,27300.0,7140.0,1444.743,1447.9058861174
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,27360.0,7200.0,1715.467,1714.31885495557
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,27420.0,7260.0,2216.866,2223.98121723966
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,27480.0,7320.0,2121.877,2131.31959554588
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,27540.0,7380.0,1215.741,1216.24094433861
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,27600.0,7440.0,650.308,660.245084069535
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,27660.0,7500.0,368.817,370.66353620661
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,27720.0,7560.0,150.369,150.582362728785
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,27780.0,7620.0,454.167,463.328956959883
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,27840.0,7680.0,414.882,416.995644296187
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,27900.0,7740.0,931.059,938.244890571894
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,27960.0,7800.0,1474.076,1482.65414482644
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,28020.0,7860.0,1565.466,1575.36098556057
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,28080.0,7920.0,1936.572,1945.9835650847
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,28140.0,7980.0,1860.432,1864.90278131921
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,28200.0,8040.0,1767.575,1772.2368046077
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,28260.0,8100.0,1140.473,1146.67839859216
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,28320.0,8160.0,1588.708,1598.486499891
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,28380.0,8220.0,1914.246,1922.81709407179
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,28440.0,8280.0,2298.34,2305.05234128376
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,28500.0,8340.0,2525.509,2525.15039037501
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,28560.0,8400.0,2204.858,2212.4289536944
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,28620.0,8460.0,1547.306,1552.15355786518
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,28680.0,8520.0,2803.043,2803.14299256249
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,28740.0,8580.0,3044.783,3046.40007679516
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,28800.0,8640.0,2726.571,2733.64357952375
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,28860.0,8700.0,2244.103,2247.1499352542
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,28920.0,8760.0,1857.245,1864.90464610264
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,28980.0,8820.0,1466.008,1470.99736430574
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,29040.0,8880.0,1031.303,1030.90796007463
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,29100.0,8940.0,531.697,532.829366091204
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,29160.0,9000.0,486.645,486.496377735447
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,29220.0,9060.0,627.517,637.078589891657
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,29280.0,9120.0,697.182,706.577365893851
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,29340.0,9180.0,640.933,648.661836980596
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,29400.0,9240.0,1250.66,1250.99193651606
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,29460.0,9300.0,2415.783,2420.89864158829
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,29520.0,9360.0,3746.297,3752.9720568163
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,29580.0,9420.0,5055.125,5050.2957307775
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,29640.0,9480.0,4795.134,4795.27249638788
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,29700.0,9540.0,4181.366,4181.54383656295
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,29760.0,9600.0,3424.311,3428.63770991114
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,29820.0,9660.0,3237.288,3243.30918490298
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,29880.0,9720.0,3457.273,3463.39434276206
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,29940.0,9780.0,3854.749,3857.22899457334
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,30000.0,9840.0,3672.994,3671.89299884807
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,30060.0,9900.0,3853.25,3857.22513759119
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,30120.0,9960.0,3492.106,3498.13712294988
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,3.0,30180.0,10020.0,2852.286,2849.47878387904
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,30240.0,0.0,2627.579,2629.3970891892
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,30300.0,60.0,668.331,671.828331158474
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,30360.0,120.0,450.75,451.746184751806
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,30420.0,180.0,307.634,312.747671401358
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,30480.0,240.0,299.507,301.16472545757
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,30540.0,300.0,228.184,231.658919038367
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,30600.0,360.0,196.495,196.915594317557
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,30660.0,420.0,598.487,602.328848624839
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,30720.0,480.0,898.878,903.494176372712
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,30780.0,540.0,815.974,822.40396451059
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,30840.0,600.0,1226.648,1227.82419142755
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,30900.0,660.0,1197.676,1204.65046981664
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,30960.0,720.0,1138.826,1146.7403151392
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,31020.0,780.0,905.52,915.075605010069
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,31080.0,840.0,1044.038,1054.07653910149
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,31140.0,900.0,1213.588,1216.24337666727
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,31200.0,960.0,976.821,984.576002559833
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,31260.0,1020.0,1029.862,1030.90899091559
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,31320.0,1080.0,1552.374,1552.15355786518
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,31380.0,1140.0,1978.662,1980.7372328171
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,31440.0,1200.0,1589.0,1598.48969665941
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,31500.0,1260.0,1863.103,1864.90464610264
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,31560.0,1320.0,1908.527,1911.23194745952
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,31620.0,1380.0,1540.27,1540.57186282891
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,31680.0,1440.0,981.672,984.576002559833
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,31740.0,1500.0,445.569,451.746636468629
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,31800.0,1560.0,329.861,335.91382968724
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,31860.0,1620.0,50.0,57.9162354446961
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,31920.0,1680.0,39.676,46.3330346857801
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,31980.0,1740.0,50.0,57.9162354446961
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,32040.0,1800.0,113.521,115.83258671445
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,32100.0,1860.0,767.637,776.079107016258
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,32160.0,1920.0,1003.808,1007.74350441571
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,32220.0,1980.0,965.753,972.993728401382
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,32280.0,2040.0,1508.308,1517.40536865103
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,32340.0,2100.0,1602.017,1610.07134536255
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,32400.0,2160.0,1341.855,1343.65934946098
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,32460.0,2220.0,1583.345,1586.90485118467
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,32520.0,2280.0,1727.683,1737.48880071675
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,32580.0,2340.0,1447.498,1447.90733393062
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,32640.0,2400.0,1559.572,1563.73992064507
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,32700.0,2460.0,1620.293,1621.65783555636
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,32760.0,2520.0,1482.543,1482.65562738422
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,32820.0,2580.0,1277.081,1285.74042687225
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,32880.0,2640.0,1570.25,1575.32317931652
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,32940.0,2700.0,1906.947,1911.23576967497
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,33000.0,2760.0,2142.542,2142.89856869446
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,33060.0,2820.0,1874.519,1876.48790477409
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,33120.0,2880.0,1830.395,1830.15304005239
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,33180.0,2940.0,1478.696,1482.65414482644
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,33240.0,3000.0,1122.228,1123.5749676271
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,33300.0,3060.0,498.81,509.663891174856
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,33360.0,3120.0,156.004,162.165297090392
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,33420.0,3180.0,142.541,150.582061583935
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,33480.0,3240.0,183.444,185.33213874312
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,33540.0,3300.0,518.383,521.246119002264
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,33600.0,3360.0,677.19,683.411578247414
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,33660.0,3420.0,700.065,706.571007174462
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,33720.0,3480.0,1126.183,1135.15934980161
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,33780.0,3540.0,1250.429,1250.99068560543
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,33840.0,3600.0,1543.734,1552.15200581561
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,33900.0,3660.0,1533.842,1540.57186282891
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,33960.0,3720.0,1576.719,1575.32475454046
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,34020.0,3780.0,2090.76,2096.56981953155
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,34080.0,3840.0,2041.212,2050.23473474224
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,34140.0,3900.0,2012.683,2015.48297812344
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,34200.0,3960.0,1892.563,1899.65442211698
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,34260.0,4020.0,2053.907,2061.81592014927
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,34320.0,4080.0,2000.174,2003.89773885149
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,34380.0,4140.0,1977.157,1980.82042195071
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,34440.0,4200.0,1810.767,1818.56615606754
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,34500.0,4260.0,2046.358,2050.23678484576
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,34560.0,4320.0,1579.367,1586.9016775876
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,34620.0,4380.0,1287.628,1297.38334971635
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,34680.0,4440.0,1022.346,1030.90899091559
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,34740.0,4500.0,711.236,718.154856540616
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,34800.0,4560.0,241.372,243.248432100345
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,34860.0,4620.0,232.732,243.248188867723
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,34920.0,4680.0,225.469,231.664710129131
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,34980.0,4740.0,568.824,579.162933572251
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,35040.0,4800.0,565.306,567.579107358021
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,35100.0,4860.0,804.737,810.827296225745
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,35160.0,4920.0,1078.927,1088.82522636028
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,35220.0,4980.0,1431.039,1436.3614182661
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,35280.0,5040.0,1781.198,1783.82183540253
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,35340.0,5100.0,1737.249,1737.48880071675
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,35400.0,5160.0,1371.231,1378.4091602229
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,35460.0,5220.0,1612.839,1621.64486321471
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,35520.0,5280.0,1731.383,1737.48706334088
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,35580.0,5340.0,1134.243,1135.15934980161
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,35640.0,5400.0,1457.937,1459.48767381352
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,35700.0,5460.0,1601.133,1610.07295533085
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,35760.0,5520.0,2123.273,2131.31107084718
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,35820.0,5580.0,1957.59,1957.61769529218
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,35880.0,5640.0,1774.126,1783.82183540253
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,35940.0,5700.0,2367.957,2374.56802764623
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,36000.0,5760.0,2683.354,2687.31601177524
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,36060.0,5820.0,2107.642,2108.15097018693
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,36120.0,5880.0,1631.237,1633.23783954043
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,36180.0,5940.0,956.272,961.409508381955
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,36240.0,6000.0,532.307,532.828833297002
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,36300.0,6060.0,257.053,266.414416648501
,,,,,,,,,,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,iperf3 traffic,4.0,36360.0,6120.0,252.789,254.831435956662
